Account Number,Job Reference,Job Name,Job Status
DIII1000,12,'2514 40th Place',Open
DIII1000,13,'6075 Nottingham Drive - Brown Residence',Open
DIII1000,14,'1707 57th Place',Open
DIII1000,15,'600 34th Street - Brooks Residence',Open
DIII1000,16,'3066 NW 75th Place - Evans Residence',Open
DIII1000,17,'671 Huntington Drive',Open
DIII1000,18,'12051 Lincoln Avenue - Weiss Residence',Open
DIII1000,19,'911 39th Street',Open
DIII1000,20,'1321 10th Street',Open
DIII1000,21,'2406 SE Covenant Drive - Cheers Res.',Open
DIII1000,22,'11988 Meadow Springs Drive',Open
DIII1000,23,'703 Taylor Street - Credo Res.',Open
DIII1000,24,'613 SW 62nd Street',Open
DIII1000,25,'1540 48th Street - Claassen Res.',Open
DIII1000,26,'1313 NW 8th Street - Riggins Res.',Open
DIII1000,27,'690 41st Street',Open
DIII1000,28,'1904 E 13th Street - Jessen',Open
DILL1000,1,'General Purchases',Open
DILL1000,2,'812 South 10th Street',Open
DILL1100,1,'General Purchases',Open
DILL1100,2,'20x14 Deck',Open
DILL1100,3,'16x10 Deck',Open
DILL1100,4,'French Oak Decking 20x14',Open
DILL1100,5,'Cortex Plug / Screw',Open
DILL1100,6,'French Oak Decking 16x10',Open
DILL1100,7,'8101 Hardwicke Drive',Open
DILL1100,8,'Pleva',Open
DILL1100,9,'Devens Job',Open
DILL1100,10,'2354 R63',Open
DILL1100,11,'General 8x12 Deck w/Rail',Open
DILL1100,12,'8x12 Cedar Deck',Open
DILL1100,13,'Will Call - 8x14 Deck w/Drink Rail',Open
DILL1100,14,'403 Fairview Drive',Open
DILL1100,15,'2575 North Ankeny Boulevard - Suite #205',Open
DILL1100,16,'13435 Summerset Road',Open
DILL1100,17,'30265 160th ',Open
DILL1100,18,'702 5th Avenue NW',Open
DILL1100,19,'2561 State Hwy 148',Open
DILL1100,20,'1114 NW 123rd Street',Open
DILL1100,21,'14704 Bentwood Circle',Open
DILL1100,22,'2413 Walnut Trail - Seckington Cabin',Open
DILL1100,23,'1221 Illinois Street - Zenalla',Open
DILL1100,24,'Will Call',Open
DILL1100,25,'300 NW Rosemont Circle',Open
DILL1100,26,'Brent Russell',Open
DILL1100,27,'2413 Walnut Trail',Open
DILL1100,28,'3740 Brook Ridge Court - Becthold',Open
DILL1100,29,'822 Grandveiw Avenue',Open
DIMA1000,1,'General Purchases - Suite # 8',Open
DIMA1000,2,'Ag Park - 1717 201st Street',Open
DINS1000,1,'General Purchases',Open
DINS1000,2,"'Will Call-Misc - Lucas, IA'",Open
DIRK1000,1,'General Purchases',Open
DIRK1000,2,'Larson Job',Open
DIRK1000,3,'Larson Job - 521 North Fulton Street',Open
DIRK1000,4,'Meyer - Meyer',Open
DISC1000,1,'General Purchases',Open
DISC1000,2,'526 North 3rd Street',Open
DITT1100,1,'General Purchases',Open
DITT1100,2,'385 Newbold Street',Open
DITT1100,3,'22615 221st Lane',Open
DITT1100,4,'378 Highway 92 - Branson Mason',Open
DITT1100,5,'8210 Boulder Drive',Open
DITT1100,6,'20252 240th Avenue',Open
DITT1100,7,'19921 Kirkwood Street',Open
DITT1100,8,'385 Newbold Street',Open
DITT1100,9,'15283 R63 Highway',Open
DITT1100,10,'1450 County Road S45 - Maesphen Job',Open
DITT1200,1,'General Purchases',Open
DITT1200,2,'6131 Illinois Street - Dittmer Residence',Open
DITT1200,3,'Will Call',Open
DITT1200,4,'15283 R63 Highway',Open
DITT1200,5,'Will Call',Open
DIVE1000,1,'General Purchases',Open
DIVI1000,1,'General Purchases',Open
DIVI1000,2,'809 Edgewater Drive - Basement Finish',Open
DIVI1000,3,'305 North Parker Blvd',Open
DIVI1000,4,'4212 NW 3rd Street',Open
DIVI1000,5,'5958 Ashworth Road',Open
DIVI1000,6,'Bratolomei Job',Open
DIXC1000,1,'General Purchases',Open
DIXC1000,2,'2405 Lone Tree Road',Open
DJSC1000,1,'General Purchases',Open
DJSC1000,2,'843 NW Aurora Avenue',Open
DJSC1000,3,'817 NW 21st Court',Open
DJSC1000,4,'620 NE 66th Avenue - Woodland Golf',Open
DJSC1000,5,'501 NW 69th Place',Open
DJSC1000,6,'2864 Druid Hill Drive',Open
DJSC1000,7,'5895 NE 6th',Open
DJSC1000,8,'6089 Crescent Chase',Open
DJSC1000,9,'8230 Century Drive',Open
DJSC1000,10,'843 NW Aurora Avenue',Open
DJSC1000,11,'7279 NW 85th Place',Open
DJSC1000,12,'375 NW 60th Avenue - Shed Re-Side Job',Open
DJSC1000,13,'1426 30th Street - Put Under Car Port',Open
DJSC1000,14,'6070 Brandywine',Open
DJSC1000,15,'1201 SE 8th Street',Open
DJSC1000,16,'5542 NW 3rd Court - Own House',Open
DJSC1000,17,'1456 Marina Cove Drive',Open
DJSC1000,18,'812 NW 21st Court',Open
DJSC1000,19,'1110 SE Hayes',Open
DJSC1000,20,'4948 Lynn Drive',Open
DJSC1000,21,'4025 Oak Forest Drive',Open
DJSC1000,22,'5441 NW 3rd Court',Open
DJSC1000,23,'717 50th Avenue',Open
DJSC1000,24,'3502 SW Greenwood Street',Open
DJSC1000,25,'1805 NE Innsbruck Drive',Open
DJSC1000,26,'3723 Autumn Sage Circle',Open
DJSC1000,27,'427 NW Torgerson Lane',Open
DJSC1000,28,'2808 SW Chestnut Drive',Open
DJSC1000,29,'Will Call- Misc.',Open
DJSC1000,30,'3572 NW 75th',Open
DJSC1000,31,'5408 NW 3rd Court',Open
DJSC1000,32,'501 NW Autumn Crest Drive',Open
DJSC1000,33,'620 NE 66th Avenue - Woodland Hills Golf Course',Open
DJSC1000,34,'911 Cardinal Drive',Open
DJSC1000,35,'256 NW Georgetown Boulevard',Open
DJSC1000,36,'260 NW Georgetown Boulavard',Open
DJSC1000,37,'General Purchases',Open
DJSC1000,38,'254 NW Goergetown Boulevard',Open
DJSC1000,39,'5734 NW 5th Court',Open
DJSC1000,40,'1950 West Jester Park Drive',Open
DJSC1000,41,'2119 NW Reinhart Drive',Open
DJSC1000,42,'502 East Grimes',Open
DJSC1000,43,'406 SE 8th Street',Open
DJWE1000,1,'General Purchases',Open
DJWE1000,2,'2095 K Road - ********Shop*********',Open
DLCO1000,1,'General Purchases',Open
DLCO1000,2,'Shop / Misc. Purchases',Open
DLCO1000,3,'15 South View Drive - Mazur',Open
DLCO1000,5,'2555 Quincy Road',Open
DLCO1000,6,'2594 Jordan Crossing Drive',Open
DLCO1000,7,'1916 Flanigan Court',Open
DLCO1000,8,'2135 Terra Lane - Henry',Open
DLCO1000,9,'714 Mclean Street - Gelman',Open
DLCO1000,11,'419 Beldon Avenue - Chase Job',Open
DLCO1000,12,'5220 Herbert Hoover Hwy NE - McGhan',Open
DLCO1000,13,'1750 Cedar Springs Court - Chris & Laura Voss',Open
DLCO1000,16,'225  North 7th Avenue - Craig',Open
DLCO1000,17,'2555 Quincy Road - Van Ry',Open
DLCO1000,18,'4385  Ocean',Open
DLCO1000,19,'715 River Street - KOZA Residence',Open
DLCO1000,20,'580 Highland Park Avenue - Rhodes Job',Open
DLCO1000,21,'2102 Abbie Court',Open
DLCO1000,23,'2533 Bluffwood Lane',Open
DLCO1000,24,'3670 Whitetail Lane NE - Mysnyc',Open
DLCO1000,25,'Washington Street',Open
DLCO1000,26,'1701 Ridge Road',Open
DLCO1000,27,'1916 Flanigan Court - Welsh Deck',Open
DMRO1000,1,'5314 North 281st Circle',Open
DMRO1000,2,'710 NE 46th Court - Jeff Foster',Open
DMRO1000,3,'1108 Sand Cherry Lane - Brad & Megan Rodenburg',Open
DMRO1000,4,'117 North Dewy Street - Elly Hawk',Open
DMRO1000,5,'6361 NW 51st Street',Open
DOAK1000,1,'General Purchases',Open
DOAK1000,2,'804 Walden Lane',Open
DOBB1000,1,'General Purchases',Open
DOBB1000,2,'1722 Windsor Court',Open
DOCS1000,1,'General Purchases - PO Box# 421',Open
DOCS1000,2,'8314 Lakeshore Drive',Open
DOCS1000,3,'210 North 10th Street',Open
DOCS1000,4,'Dallas County',Open
DOCS1000,5,'805 Madison Street',Open
DOCS1000,6,'1705 West Summit Street',Open
DOCS1000,7,'3307 109th - UHS',Open
DODD1000,1,'General Purchases',Open
DODD1000,2,'Calcium Products Plant',Open
DODD1000,3,'Craig Dick - 1021 Indiana Avenue',Open
DODD1000,4,'Levell',Open
DODD1000,5,'Marco - Marco',Open
DODD1000,6,'Zylstra - Zylstra',Open
DODD1000,7,'Smith - Smith',Open
DODD1000,8,'412 4th Avenue North',Open
DODD1000,10,'2299 160th Street',Open
DODD1000,11,'2410 22th Street',Open
DODD1000,12,'2410 220th Street',Open
DODG1000,1,'General Purchases - 1505 13th Street North',Open
DODG1100,1,'General Purchases',Open
DODG1100,2,'Pick Up',Open
DODG1100,3,'Wells Fargo building',Open
DODG1200,1,'General Purchases',Open
DODG1200,2,'1241 Jade Place',Open
DODS1000,1,'General Purchases',Open
DODS1000,2,'512 Elm Street',Open
DODS1100,1,'General Purchases',Open
DODS1100,2,'18195 100th Avenue',Open
DOER1000,1,'General Purchases',Open
DOER1000,2,'41 NW 68th Place',Open
DOHE1000,1,'General Purchases',Open
DOHE1000,2,'House',Open
DOHE1000,3,'2294 300th Street',Open
DOLD1000,1,'General Purchases - 1738 150th Street',Open
DOLD1000,2,'1717 7th Avenue North',Open
DOLD1000,3,'Lucas Dolder',Open
DOLD1000,4,'Ben Dolder - 1718 7th Avenue North',Open
DOLD1100,1,'3067 19th Avenue North',Open
DOLD1200,1,'General Purchases',Open
DOLD1200,2,'1718 7th Avenue North',Open
DOLD1200,3,'1738 150th Street',Open
DOLI1000,1,'General Purchases',Open
DOLI1000,2,'1327 Pointe Court - Polo Pointe Lot 20',Open
DOLL1000,1,'2757 Dolliver Park Avenue',Open
DONA1000,1,'General Purchases',Open
DONA1000,2,'1300 Ewing Court - Deck Job',Open
DONA1000,3,'305 Kellog Avenue - 24x24 Hip Garage',Open
DONA1000,4,'402 Hatton',Open
DONA1000,5,'109 NW 11th Street - Deck Job',Open
DONA1000,6,'108 NW 11th Street - Jackie''s Job',Open
DONA1000,7,'33251 240th Street - DCG HIgh School- Dan James job',Open
DONA1000,8,'1303 8th Street',Open
DONA1000,9,'212 North Ewing Court',Open
DONA1000,10,'6680 NW 53rd Street',Open
DONA1000,11,'604 Morningside Drive',Open
DONA1000,12,'616 SE Dolan Drive',Open
DONA1000,13,'2405 NW 9th Street',Open
DONA1000,14,'33251 240th Street - DCG High School',Open
DONA1000,15,'33224 V Court',Open
DONA1000,16,'3334 62nd Street - Personal Residence',Open
DONA1000,18,'2976 Merced Drive',Open
DONA1000,19,'Will Call Account',Open
DONA1000,20,'501 NE 7th Street',Open
DONA1000,21,'2105 44th Street',Open
DONA1000,22,'201 NW Maplewood Drive',Open
DONA1000,23,'1713 NW Gabus Drive',Open
DONA1000,24,'1101 Maple Street',Open
DONA1000,25,'907 Ash Street',Open
DONA1000,26,'2615 East 40th Court',Open
DONA1000,27,'8113 Hadfield Drive',Open
DONA1000,28,'1213 NW Morningside Court - Jeff Blank',Open
DONA1000,29,'8050 Heather Bow Court',Open
DONA1000,30,'3637 Woodland Avenue',Open
DONA1000,31,'2521 NW 159th Street',Open
DONA1000,32,'3118 NW 16th Court',Open
DONA1000,33,'601 SE 18th Street',Open
DONA1000,34,'Church',Open
DONA1000,35,'2027 Avalon Road',Open
DONA1000,36,'1031 Clared Circle',Open
DONA1000,37,'14441 Bittersweet Road',Open
DONA1000,38,'2441 East Madison Avenue',Open
DONA1000,39,'1200 NW 4th Court',Open
DONA1000,40,'1208 NW 7th Court',Open
DONA1000,41,'907 Maple Street',Open
DONA1000,42,'3809 Brinkwood Road',Open
DONA1000,43,'2 Sugar Creek Lane',Open
DONA1000,44,'705 SE 12th Street',Open
DONA1000,45,'4935 NW 53rd Court',Open
DONA1000,46,'1400 SW 6th Street',Open
DONA1000,47,'1204 SW 5th Street',Open
DONA1000,48,'9433 Enfield Drive',Open
DONA1000,49,'513 NW Norton Court',Open
DONA1000,50,'Treated',Open
DONA1000,51,'204 Percival Avenue',Open
DONA1000,52,'13323 NW 121st Place',Open
DONA1000,53,'1404 NW Prairie Creek Drive',Open
DONA1000,54,'9604 Galleria Drive',Open
DONA1000,55,'13287 NW 121st Place',Open
DONA1000,56,'204 NW Prairie Creek Drive',Open
DONA1000,57,'2726 Lakeland Drive',Open
DONA1000,58,'2016 NW Sunset Lane',Open
DONA1000,59,'2726 Lakeland Drive',Open
DONA1000,60,'4755 NW Piekenbrock Drive',Open
DONA1000,61,'620 NE 5th Street',Open
DONA1000,62,'300 NE 13th Street',Open
DONA1000,63,'1885 SE Florence Drive',Open
DONA1000,64,'1885 SE Florence Drive',Open
DONA1000,65,'1737 East Lacona Avenue',Open
DONA1000,66,'Will Call',Open
DONA1000,67,'Harwood Deck',Open
DONA1000,68,'Dana Deck',Open
DONA1000,69,'Will Call',Open
DONA1000,70,'Reinhart Deck',Open
DONA1000,71,'1208 SW 4th Street',Open
DONA1000,72,'Ashely Deck',Open
DONA1000,73,'Daniel Neighbor Deck',Open
DONA1000,74,'Treated Fence',Open
DONA1000,76,'Borchers Deck',Open
DONA1000,77,'4312 46th Street',Open
DONA2023,1,'General Purchases - 3705 SE Beisser Drive',Open
DONA2023,2,'5810 Cara Carpenter Avenue',Open
DONA2023,3,'2227 Euclid Avenue',Open
DONA2023,4,'3000 East Grand Avenue - Varied Industries',Open
DONA2023,5,'224 Beach Road  - Maple-Willow-Larch Fields',Open
DONA2023,6,'4300 Cumming Avenue - Alair Homes/GBH',Open
DONA2023,7,'909 Robert D Ray Drive - Des Moines Botanical Center',Open
DONA2023,8,'305 NE Dartmoor Drive',Open
DONA2023,9,'Eagle Scout Project',Open
DONA2023,10,'1505 Oak Park Avenue',Open
DONA2023,11,'1815 SE Hillside Drive',Open
DONA2023,12,'1329 SE University Avenue',Open
DONA2023,13,'6851 Ceres Circle - Des Moines Streetstyle Open',Open
DONA2023,14,'HomeShow Expo - 3705 SE Beisser Drive',Open
DONA2023,15,'15209 Hawthorn Court - Boyscout Project',Open
DONA2023,16,'Grand Living At Tower Place - 540 South 51st Street',Open
DONA2023,17,'3000 East Grand Avenue - Varied Industries Fair Grounds',Open
DONA2023,18,'1800 Grand Avenue - Central Campus',Open
DONA2023,19,'515 N Ankeny Blvd - Ankeny Dance',Open
DONA2023,20,'Clear Creek Amana School Dist. - 311 West Marengo Road',Open
DONA2024,1,'General Purchases - 3705 SE Beisser Drive',Open
DONA2024,2,'Johnston High School Choral  - 3705 SE Beisser Drive',Open
DONA2024,3,'Grand Living At Tower Place - 540 South 51st Street',Open
DONA2024,4,'305 NE Dartmoor Drive',Open
DONA2024,5,'4208 64th Street  - Unit #3 ',Open
DONA2024,6,'7053 Hickory Lane',Open
DONA2024,7,'Four Season Solutions - 3705 SE Beisser Drive',Open
DONA2024,8,'2555 West 1st Street - Ryan Roberts',Open
DONA2024,9,'3000 East Grand Avenue - Varied Industries Building',Open
DONA2024,10,'407 South 7th Steet - Growing Together',Open
DONA2024,11,'224 Beach Road - Maple-Willow-Larch Fields',Open
DONA2024,12,'8794 NW 125th Avenue - Big Creek Play Ground',Open
DONA2024,13,'407 South 7th Steet - Growing Together',Open
DONA2024,14,'Freedom Of Youth - 3705 SE Beisser Drive',Open
DONA2024,15,'555 SE University Avenue - Waukee School',Open
DONA2024,16,'6500 NW 100th Street - Johnston High School',Open
DONA2024,17,'3716 50th Street - Moore Elementary',Open
DONA2024,18,'Swisher Men''s Club - 124 Division St NE',Open
DONA2024,19,'9880 NW Beaver Drive - Shingle Project',Open
DONA2024,20,'Platform For Lift - Will Call',Open
DONA2024,21,'1821 Grand Avenue - Amanda the Panda Fence',Open
DONA2024,22,'3708 East 39th Street',Open
DONA2024,23,'305 NE Dartmoor Drive',Open
DONA2024,24,'Eagle Scouts - Madrid City Park',Open
DONA2024,25,'715 SW Ankeny Road - Hubbell On With Life',Open
DONA2024,26,'1007 Shaw Street - 3705 SE Beisser Drive',Open
DONA2024,27,'2006 South Ankeny Blvd. - Building 16-Building Trades',Open
DONA2024,28,'3134 SW Woodfield Lane',Open
DONA2024,29,'209 SE 6th Street - Rebuilding Together',Open
DONA2024,30,'6751 Corporate Drive - HBA Of Greater DM (Office)',Open
DONA2024,31,'The Supply Hive',Open
DONA2024,32,'3000 East Grand Avenue - Varied Industries Building',Open
DONA2024,33,'6990 NE 14th Street - 3705 SE Beisser Drive',Open
DONA2025,1,'General Purchases - 3705 SE Beisser Drive',Open
DONA2025,3,'2200 East Euclid Avenue - Chris Tobiaz - Manager',Open
DONA2025,4,'13240 NW 102nd Avenue - Crossroads Community Church',Open
DONA2025,5,'Grand Living At Tower Place - 540 South 51st Street',Open
DONA2025,6,'Urbandale School Dist. - 3705 SE Beisser Drive',Open
DONA2025,7,'3716 50th Street - Moore Elementary',Open
DONA2025,8,'3000 East Grand Avenue - Varied Industries Building',Open
DONA2025,9,'715 SW Ankeny Road - On With Life',Open
DONA2025,10,'Special Olympics Iowa - 1472 S Fourth Street',Open
DONA2025,11,'1656 NW Savannah Drive - Children''s Cancer Connection',Open
DONA2025,12,'118 North 12th Street - Handicap Ramp Build Habitat',Open
DONA2025,14,'6751 Corporate Drive - HBA of Greater DM (office)',Open
DONA2025,15,'1618 6th Avenue',Open
DONA2025,16,'1701 SE Hulsizer Road - Turner Construction-Make AWish',Open
DONA2025,17,'2401 Hickman Road',Open
DONA2025,18,'3900 Marianna Trail',Open
DONA2025,19,'4002 Ash Street',Open
DONA2025,20,'1007 Shaw Street',Open
DONA2025,21,'4825 Piekenbrock Drive - Rebuilding Together 2025',Open
DONA2025,22,'3012 East 32nd Court',Open
DONA2025,23,'3000 East Grand Avenue',Open
DONN1000,1,'General Purchases',Open
DONN1000,2,'6850 Twin Lakes Road',Open
DONO1000,1,'General Purchases',Open
DONO1000,2,'Hasselbrock',Open
DONO1100,1,'General Purchases',Open
DONO1100,2,'1518 Wilson Avenue',Open
DONO1100,3,'Wiebel',Open
DONO1100,4,'2119 110th Street - Shop',Open
DONO1100,5,'Disbrow Job',Open
DONO1100,6,'Hasselbrooke',Open
DONO1100,7,'1812 Ferndale Avenue - Brynn Eitzen',Open
DONO1100,8,'Hoffman Job',Open
DONO1100,9,'Canfield Job',Open
DONO1100,10,'806 Onyx Circle',Open
DONO1100,11,'Anson',Open
DONO1100,13,'3954 Upton Avenue - Grady',Open
DONO1100,14,'3505 McMurray Street',Open
DONO1100,15,'815 Onyx Circle',Open
DONO1100,16,'2825 George Washington Carver',Open
DONO1100,17,'Rectanus',Open
DONO1100,18,'Kraus',Open
DONO1100,19,'Hyde Job',Open
DONO1100,20,'Bowler Job',Open
DONW1000,1,'95 Highway 5 - PO Box 700',Open
DOOL1000,1,'General Purchases',Open
DOOL1000,2,'7326 Twin Lakes Road',Open
DOOL1000,3,'2018 North 26th Street',Open
DOOR1000,1,'General Purchases - 5781 NW 92nd Court',Open
DOOR1000,2,'9424 Fir Lane',Open
DOOR1000,3,'5781 NW 92nd Court - Shop',Open
DOOR1000,4,'5781 NW 92nd Court - Edwards Residence',Open
DOOR1000,5,'Wheeler Job',Open
DOOR1000,6,'4123 77th Street Circle',Open
DOOR1000,7,'4521 73rd Street - Woodard',Open
DOOR1000,8,'Schiek Job - 5781 NW 92nd Court',Open
DOOR1000,9,'Carroll - 5781 NW 92nd Court',Open
DOOR1000,10,'Mahoney',Open
DOOR1000,11,'Greenfield - 5781 NW 92nd Court',Open
DOOR1000,12,'Ash Job',Open
DOOR1000,13,'Angell Job - 5781 NW 92nd Court',Open
DOOR1000,14,'6052 Greywood Circle',Open
DOOR1000,15,'Ward',Open
DOOR1000,16,'Requist Job',Open
DOOR1000,17,'Ginn Job',Open
DOOR1000,18,'Connolly Job',Open
DOOR1000,19,'Vineyard Ridge',Open
DOOR1000,20,'3305 Fleming  Avenue - Ginn Job',Open
DOOR1000,21,'Wright Job - 5781 NW 92nd Court',Open
DOOR1000,22,'Wickey',Open
DOOR1000,23,'Schiek Job',Open
DOOR1000,24,'Steve Falk',Open
DOOR1000,25,'9621 Elmcrest',Open
DOOR1000,26,'Kalichnik',Open
DOOR1000,27,'Matteson Job - 5781 NW 92nd Court',Open
DOOR1000,28,'4615 67th Street',Open
DOOR1000,29,'Nelson - 5781 NW 92nd Court',Open
DOOR1000,30,'2111 Woodland Avenue',Open
DOOR1000,31,'Ludwig - 5781 NW 92nd Court',Open
DOOR1000,32,'Job : Woodward - 5781 NW 92nd Court',Open
DOOR1000,33,'2715 53rd Street - 5781 NW 92nd Court',Open
DOOR1000,34,'Kalathnic',Open
DOOR1000,35,'Connoly Job',Open
DOOR1000,36,'Thompson Job - TimberWood Lane',Open
DOOR1000,37,'5781 NW 92nd Court - Lower',Open
DOOR1000,38,'4428 46th Street',Open
DOOR1000,39,'Langwith Job',Open
DOOR1000,40,'Woodard - 5781 NW 92nd Court',Open
DOOR1000,41,'Dale Job',Open
DOOR1000,42,'WDM AD',Open
DOOR1000,43,'6157 Crescent Chase',Open
DOOR1000,44,'Sampica Job',Open
DOOR1000,45,'Sampica Job - 5781 NW 92nd Court',Open
DOOR1000,46,'Daggett Job - 5781 NW 92nd Court',Open
DOOR1000,47,'Hamilton Job - 5781 NW 92nd Court',Open
DOOR1000,48,'Mayrose Job - 5781 NW 92nd Court',Open
DOOR1000,49,'Long Job - 5781 NW 92nd Court',Open
DOOR1000,50,'Stair Job - 5781 NW 92nd Court',Open
DOOR1000,51,'Seltz Job - 5781 NW 92nd Court',Open
DOOR1000,52,'DeMoss',Open
DOOR1000,53,'Drake',Open
DOOR1000,54,'Bergoine Job - 5781 NW 92nd Court',Open
DOOR1000,55,'DeMoss Job - 5781 NW 92nd Court',Open
DOOR1000,56,'Drake Job - 5781 NW 92nd Court',Open
DOOR1000,57,'Long Job - 5781 NW 92nd Court',Open
DOOR1000,58,'Dagne',Open
DOOR1000,59,'Young Job - 5781 NW 92nd Court',Open
DOOR1000,60,'Woodard Job - 5781 NW 92nd Court',Open
DOOR1000,61,'Dewitt Job - 5781 NW 92nd Court',Open
DOOR1000,62,'Von Brown - 5781 NW 92nd Court',Open
DOOR1000,63,'Job Name Is Hanus',Open
DOOR1000,64,'Story City - 5781 NW 92nd Court',Open
DOOR1000,65,'General Purchases - Jones Job',Open
DOOR1000,66,'5781 NW 92nd Court - Sampica Job',Open
DOOR1000,67,'5781 NW 92nd Court - Jones',Open
DOOR1000,68,'Gumm Job - 5781 NW 92nd Court',Open
DOOR1000,69,'Burham Job - 5781 NW 92nd Court',Open
DOOR1000,70,'Woodward Job - 5781 NW 92nd Court',Open
DOOR1000,71,'Brimeyer Job - 5781 NW 92nd Court',Open
DOOR1000,72,'Iowa Factory Prefinish - 205 6th Street NW',Open
DOOR1000,73,'Gaskell Job - 5781 NW 92nd Court',Open
DOOR1000,74,'Odel - 5197 Crescent Chase',Open
DOOR1000,75,'Moore Job - 5781 NW 92nd Court',Open
DOOR1000,76,'Cerne Job - 5781 NW 92nd Court',Open
DOOR1000,77,'Hitsman Job - 5781 NW 92nd Court',Open
DOOR1000,78,'Munter Job - 5781 NW 92nd Court',Open
DOOR1000,79,'Leopold Job - 5781 NW 92nd Court',Open
DOOR1000,80,'Beer Job - 5781 NW 92nd Court',Open
DOOR1000,81,'Smith Job - 5781 NW 92nd Court',Open
DOOR1000,82,'Collette Job - 5781 NW 92nd Court',Open
DOOR1000,83,'Flynn',Open
DOOR1000,84,'Cambell Job - 5781 NW 92nd Court',Open
DOOR1000,85,'Battani Job - 5781 NW 92nd Court',Open
DOOR1000,86,'Veron Job',Open
DOOR1000,87,'Story City Carousel Job - 5781 NW 92nd Court',Open
DOOR1000,88,'Job Kerrigan',Open
DOOR1000,89,'Nay Job - 5781 NW 92nd Court',Open
DOOR1000,90,'Truste Job - 5781 NW 92nd Court',Open
DOOR1000,91,'Frieseleben Job - 5781 NW 92nd Court',Open
DOOR1000,92,'1017 NE Fountain View Drive - Trusty Job',Open
DOOR1000,93,'Nicholls',Open
DOOR1000,94,'Dittmer Job - 5781 NW 92nd Court',Open
DOOR1000,95,'Excursion',Open
DOOR1000,96,'Will Call',Open
DOOR1000,97,'Pokorny',Open
DOOR1000,98,'J Miller Job - 5781 NW 92nd Court',Open
DOOR1000,99,'Alexander Job - 5781 NW 92nd Court',Open
DOOR1000,100,'Rockey Job - 5781 NW 92nd Court',Open
